2023-05-15 16:21:22.362 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 48546 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 16:21:22.364 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 16:21:22.933 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.904 seconds (JVM running for 1.332)
2023-05-15 16:21:22.935 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 16:21:22.935 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 16:21:22.935 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 16:21:22.935 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 16:21:22.935 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 16:21:22.935 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 16:21:22.935 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 16:21:22.936 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 16:21:22.936 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 16:21:23.068 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 16:21:23.068 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 17:06:27.851 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 51971 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 17:06:27.853 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 17:06:28.298 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.74 seconds (JVM running for 1.04)
2023-05-15 17:06:28.301 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:06:28.301 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 17:06:28.301 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 17:06:28.301 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 17:06:28.301 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 17:06:28.301 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 17:06:28.301 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:06:28.302 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 17:06:28.303 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 17:06:28.412 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 17:06:28.412 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 17:07:02.253 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 52164 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 17:07:02.255 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 17:07:02.672 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.69 seconds (JVM running for 0.996)
2023-05-15 17:07:02.675 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:07:02.675 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 17:07:02.675 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 17:07:02.675 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 17:07:02.675 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 17:07:02.675 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 17:07:02.675 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:07:02.677 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 17:07:02.677 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 17:07:02.797 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 17:07:02.797 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 17:07:24.698 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 52292 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 17:07:24.700 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 17:07:25.164 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.74 seconds (JVM running for 1.027)
2023-05-15 17:07:25.165 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:07:25.166 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 17:07:25.166 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 17:07:25.166 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 17:07:25.166 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 17:07:25.166 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 17:07:25.166 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:07:25.167 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 17:07:25.167 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 17:07:25.293 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 17:07:25.293 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 17:08:07.217 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 52437 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 17:08:07.219 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 17:08:07.651 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.71 seconds (JVM running for 1.041)
2023-05-15 17:08:07.653 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:08:07.653 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 17:08:07.653 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 17:08:07.653 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 17:08:07.653 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 17:08:07.653 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 17:08:07.653 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:08:07.654 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 17:08:07.654 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 17:08:07.776 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 17:08:07.776 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 17:10:11.680 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 52723 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 17:10:11.682 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 17:10:12.130 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.742 seconds (JVM running for 1.062)
2023-05-15 17:10:12.131 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:10:12.132 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 17:10:12.132 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 17:10:12.132 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 17:10:12.132 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 17:10:12.132 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 17:10:12.132 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:10:12.133 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 17:10:12.133 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 17:10:12.249 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 17:10:12.249 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 17:10:44.826 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 52858 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 17:10:44.828 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 17:10:45.280 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.733 seconds (JVM running for 1.039)
2023-05-15 17:10:45.283 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:10:45.283 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 17:10:45.283 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 17:10:45.283 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 17:10:45.283 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 17:10:45.283 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 17:10:45.283 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:10:45.284 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 17:10:45.284 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 17:10:45.400 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 17:10:45.401 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 17:29:44.055 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 54091 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 17:29:44.057 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 17:29:44.512 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.746 seconds (JVM running for 1.126)
2023-05-15 17:29:44.515 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:29:44.515 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 17:29:44.515 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 17:29:44.515 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 17:29:44.515 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 17:29:44.515 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 17:29:44.515 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:29:44.517 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 17:29:44.517 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 17:29:44.629 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 17:29:44.629 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 17:30:00.142 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 54230 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 17:30:00.145 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 17:30:00.569 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.704 seconds (JVM running for 1.013)
2023-05-15 17:30:00.572 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:30:00.572 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 17:30:00.572 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 17:30:00.572 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 17:30:00.572 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 17:30:00.572 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 17:30:00.572 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:30:00.573 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 17:30:00.574 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 17:30:00.690 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 17:30:00.691 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 17:30:10.154 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 54320 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 17:30:10.156 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 17:30:11.560 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 1.675 seconds (JVM running for 1.971)
2023-05-15 17:30:11.562 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:30:11.568 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 17:30:11.568 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 17:30:11.568 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 17:30:11.568 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 17:30:11.568 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 17:30:11.568 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:30:11.569 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 17:30:11.569 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 17:30:11.675 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 17:30:11.675 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 17:30:36.084 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 54474 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 17:30:36.086 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 17:30:36.558 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.753 seconds (JVM running for 1.053)
2023-05-15 17:30:36.561 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:30:36.561 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 17:30:36.561 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 17:30:36.561 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 17:30:36.561 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 17:30:36.561 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 17:30:36.561 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 17:30:36.563 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 17:30:36.563 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 17:30:36.697 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 17:30:36.697 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 18:10:55.354 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 57181 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 18:10:55.356 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 18:10:55.819 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.787 seconds (JVM running for 1.142)
2023-05-15 18:10:55.822 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 18:10:55.822 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 18:10:55.822 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 18:10:55.822 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 18:10:55.822 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 18:10:55.822 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 18:10:55.822 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 18:10:55.823 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 18:10:55.824 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 18:10:55.943 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 18:10:55.943 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
2023-05-15 18:11:41.671 [main] INFO  c.s.stt.SpeachToTextApplication - Starting SpeachToTextApplication using Java 1.8.0_362 on LAP-PRAJWALS with PID 57329 (/home/prajwal.sonawane/Desktop/Speach-to-Text/target/classes started by prajwal.sonawane in /home/prajwal.sonawane/Desktop/Speach-to-Text)
2023-05-15 18:11:41.673 [main] INFO  c.s.stt.SpeachToTextApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-15 18:11:42.220 [main] INFO  c.s.stt.SpeachToTextApplication - Started SpeachToTextApplication in 0.876 seconds (JVM running for 1.234)
2023-05-15 18:11:42.222 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 18:11:42.222 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system :Linux
2023-05-15 18:11:42.223 [main] INFO  c.s.stt.SpeachToTextApplication - Java version :1.8.0_362
2023-05-15 18:11:42.223 [main] INFO  c.s.stt.SpeachToTextApplication - Operating system architecture :amd64
2023-05-15 18:11:42.223 [main] INFO  c.s.stt.SpeachToTextApplication - Java Home :/usr/lib/jvm/java-8-openjdk-amd64/jre
2023-05-15 18:11:42.223 [main] INFO  c.s.stt.SpeachToTextApplication - System username :prajwal.sonawane
2023-05-15 18:11:42.224 [main] INFO  c.s.stt.SpeachToTextApplication - --------------------- System Information ---------------------
2023-05-15 18:11:42.225 [main] INFO  c.s.stt.user.AunthenticateUser - User Authenticating
2023-05-15 18:11:42.225 [main] INFO  c.s.stt.user.AunthenticateUser - reading user data from file
2023-05-15 18:11:42.358 [main] INFO  c.s.stt.user.AunthenticateUser - read data sucessfully from file
2023-05-15 18:11:42.358 [main] INFO  c.s.stt.SpeachToTextApplication - User Authenticated Sucessfully
